event_id,timestamp,user_id,event_type,product_id,product_name,category,price,quantity
926f8fee-dc6d-436c-8832-10386a6eefb8,2025-04-26 01:38:50,0e3de117-7cbe-42f4-92d3-53b6a98f1bc5,add_to_cart,d41fed43-46fe-4ad9-a589-260eb90bfe01,Second Home,Electronics,892.52,4
2f77f925-c774-4855-ba6b-c054ec20835c,2025-04-26 05:50:43,c48dfb48-3a2b-4bc7-84fb-0a942803ca9c,view,ad191186-09a8-4db4-a6f9-637569693ddf,Range Peace,Home & Kitchen,207.54,
c8d27579-17aa-4634-a203-786192bd14ec,2025-04-26 06:33:53,d70a19fe-4973-4a7d-b4b6-d39ebd5bb8bf,view,969da61a-f66a-4ffc-a36b-1ddc94c002cd,Could Stand,Clothing,952.72,
155885db-ce81-4e3e-949c-5ee14aee509d,2025-04-26 09:35:44,f62dc177-3ff2-4a59-ad12-fc0e7a1b6e68,purchase,a17a1333-cbaf-432b-9c51-de8d5ca9f761,Nation Adult,Home & Kitchen,954.26,5
2bf77c56-d074-4678-a589-3aef17de0706,2025-04-26 14:13:46,24467fde-11c8-4922-b496-76c759a1d73c,view,98176c25-5242-4c2a-a1a3-da7941b046f8,Behind Occur,Books,911.84,
27e334a7-eb9c-41e7-9bcf-b98c92a79095,2025-04-26 19:56:39,ab437e97-47f9-45cd-9deb-913fa4500ab8,view,bf821cdc-dfd4-4e62-ac04-7fdfd687273d,Big Can,Sports,958.15,
cfb5f6e2-e8da-4da8-98de-1db0bf512166,2025-04-26 20:59:00,f2779bd1-c3f1-4d3c-b12f-bbd3bef5bccb,view,a36d32ea-ff07-418c-84ba-1d9e69812f59,Daughter Weight,Clothing,459.84,
59bee0f2-ccf0-4bdf-8a40-877a55337cd1,2025-04-26 23:18:04,1053cb47-7279-4e12-91b1-9f57b88b7838,add_to_cart,acd3e27b-9a0e-4055-91b2-ed98e3a24e71,Fire Fine,Electronics,771.13,1
aa9001ba-d743-40c7-8d7f-194dbc2a56b6,2025-04-27 01:35:56,88a612a3-0d14-49a8-8621-0c4ec2026d1f,view,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,
e4e31062-038c-4177-9a79-0e68c5616988,2025-04-27 05:28:02,8e9ce55a-cd04-4591-bd93-dbdf41a2fe95,view,d41fed43-46fe-4ad9-a589-260eb90bfe01,Second Home,Electronics,892.52,
fa16f975-3b90-44f1-ab76-d20196ae2326,2025-04-27 07:48:04,1fadd795-fd68-4c97-86c0-2f4f95e7e0be,add_to_cart,f4f3f402-f590-480f-ad4b-82f3f871ad80,Quickly Somebody,Sports,258.51,5
a4a85983-a039-414d-a5c0-c7321f858ba0,2025-04-27 09:38:10,1053cb47-7279-4e12-91b1-9f57b88b7838,view,a36d32ea-ff07-418c-84ba-1d9e69812f59,Daughter Weight,Clothing,459.84,
5add2fb1-8351-4540-9573-0d04ca67679f,2025-04-27 10:31:28,c64ca141-d221-4d5c-8744-98afec69a9bf,view,6a1dd2a4-6478-4172-b6a4-fb6c329fe013,Outside Resource,Clothing,508.3,
f6fb4a7e-2405-4ee5-bb2d-02491f19e9b8,2025-04-27 19:13:30,e51ccc80-a22d-4a99-937c-53b5a8376d48,view,0a9ade6a-a45c-4214-afa8-021c743e7e9d,Wear Year,Clothing,77.8,
55b27882-a5ae-4a8b-813a-0ed49098590c,2025-04-27 21:55:32,d439ec79-620f-4d1c-8aec-2596637205a1,view,d32bf981-bb92-459b-9f14-e4f5ae0991a4,Discuss Executive,Clothing,988.26,
fde9883f-2d6e-494b-a616-c66ad5fa6268,2025-04-27 23:09:21,d35efc4f-abd9-4341-86db-33ee8d0da81f,view,795596cb-be27-4a61-8fb1-c01692c19de8,Federal Idea,Beauty,485.05,
82b95605-40d4-43dd-b0db-c76d4f87ea77,2025-04-28 03:07:49,a92b8d02-df7e-4830-ac8a-7a8cf5df72d1,add_to_cart,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,2
b9f4a77c-adc7-4bfc-8ed8-ed0c8d1b9f00,2025-04-28 05:38:24,c583b9f9-9156-4d81-b387-ac77c03edd3c,view,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,
05e8ad38-89e9-4a7b-b08d-cab404af8e90,2025-04-28 13:26:25,1161c884-791b-4291-8a45-83434a12556e,view,7d3ef9fb-a0d8-45e8-bcea-f7f4c6856bdd,Business For,Clothing,340.65,
55c05137-116b-42f9-b114-3301bd452a93,2025-04-28 14:07:25,1053cb47-7279-4e12-91b1-9f57b88b7838,view,795596cb-be27-4a61-8fb1-c01692c19de8,Federal Idea,Beauty,485.05,
4067f152-80d7-42f8-b618-3c2250018a36,2025-04-28 15:37:44,0020904b-111d-4592-92ee-c946b264dc18,view,795596cb-be27-4a61-8fb1-c01692c19de8,Federal Idea,Beauty,485.05,
793dc7fa-d28b-4016-9ced-e3e12278b45d,2025-04-28 15:52:07,38169755-46e4-496c-8733-3353802f78bd,view,769c5b1e-bbe1-4fe2-aa8f-89aa5abad9d0,Brother Rate,Clothing,275.0,
320ff0c0-aef7-455a-97d5-2bb78026f4d4,2025-04-29 02:17:34,c48dfb48-3a2b-4bc7-84fb-0a942803ca9c,add_to_cart,e6dc439b-ecb7-48fc-b493-6e496395c21f,Especially Fear,Electronics,692.14,4
573f55b4-2caa-4f97-b521-c4dcd42f0a74,2025-04-29 05:41:53,69c06529-9e6b-49af-a01b-e4106c2202b7,purchase,d41fed43-46fe-4ad9-a589-260eb90bfe01,Second Home,Electronics,892.52,5
2c73535a-4bf1-4719-8a2c-0db159e6db97,2025-04-29 11:53:52,96567849-7e84-4fd5-9a79-54607e422cb0,view,1e9410d2-bd70-4d58-8e4c-1f01de5d6ef0,Modern Poor,Clothing,153.64,
edf40535-778e-4043-930c-f44bf0732dfa,2025-04-29 12:32:09,51f3c287-e380-42a2-a3f5-64bc57577250,add_to_cart,d41fed43-46fe-4ad9-a589-260eb90bfe01,Second Home,Electronics,892.52,2
876b40b5-8118-4698-b6f8-9d96905467f7,2025-04-29 14:43:29,1053cb47-7279-4e12-91b1-9f57b88b7838,view,b3faf199-d8df-4ba9-b00c-09f59b139004,Fight Employee,Beauty,653.52,
6f2279db-2b6d-4b47-82c0-cb46f4f737d5,2025-04-29 15:06:27,d0aa1d2a-28a6-4b68-8f09-da7f8b5fd4a6,view,acd3e27b-9a0e-4055-91b2-ed98e3a24e71,Fire Fine,Electronics,771.13,
