id,author,author_details,content,created_at,iso_639_1,media_id,media_title,media_type,updated_at,url
5b0e0e66c3a368714d000179,DanDare,"{'name': '', 'username': 'DanDare', 'avatar_path': '/gY0Mjm4thleETxdESQPabdn5CB3.jpg', 'rating': 6.0}","The character of T'Challa made his debut in Captain America 3: Civil War.

In Black Panther, T'Challa returns to his homeland of Wakanda after the death of his father who has been hiding a secret about his brother who lived in the USA. He now inherits the throne after a challenge from a rival.

Wakanda is an african country with wealth, power and immense technology that it hides from the outside world.

T'Challa's uncle wanted an uprising in the USA. Now his son Killmonger comes to Wakanda and challenges T'Challa for the throne.

Killmonger wins and leads the struggle for black power.

Black Panther is a well made efficient film from Marvel who really have nailed down their formula. The box office avalanche has surprised me. It simply is not that good with a very predictable story.",2018-05-30T02:37:26.128Z,en,284054,Black Panther,movie,2021-06-23T15:58:09.022Z,https://www.themoviedb.org/review/5b0e0e66c3a368714d000179
5b2039f8c3a36814900052f3,Wuchak,"{'name': '', 'username': 'Wuchak', 'avatar_path': '/4KVM1VkqmXLOuwj1jjaSdxbvBDk.jpg', 'rating': 6.0}","Overrated due to political correctness; it’s noble and has its points of interest, but it’s also kinda meh
	
RELEASED IN 2018 and directed by Ryan Coogler, ""Black Panther” details events when T’Challa (Chadwick Boseman) takes over kingship of the hidden African nation Wakanda after his father passes (John Kani). The kingdom is technologically advanced due to its secret resource Vibranium, a priceless, almost magical metal. Unfortunately, T’Challa’s reign is challenged by an angry American former-black ops soldier, Erik “Killmonger” (Michael B. Jordan).

With its black director and mostly black cast (with a couple of token white dudes), “Black Panther” was overhyped and overrated upon release. Critics were apparently afraid of being called “racist” by liberal fascists if they dared to be honest and say anything negative (rolling my eyes). The movie’s likable and certainly has its points of interest, but the characters are rather dull, except for Killmonger, and the story isn’t all that involving. It’s basically a mediocre superhero movie that has some blatant Bond-isms and is set apart by its primarily black cast and African locale. It fails to rise to the entertainment level of even “Ant-Man” (2015).

Still, it’s respectfully noble and the story provokes interesting questions, like isolationism vs. internationalism and African-American culture vs. Native African culture. But there’s some eye-rolling bits, like when Shuri (Letitia Wright) calls CIA agent Ross (Martin Freeman) a “colonizer,” which isn’t even accurate. Maybe it was supposed to be a joke.

The waterfall fight between the Black Panther and Killmonger was an homage to the first issue of The Black Panther series in Jungle Action: Issue #6, September, 1973. At the end of that comic’s story T'Challa and Erik fight at the top of a waterfall culminating with Killmonger throwing Black Panther over the cliff. This issue was the beginning of the ""Panther's Rage"" storyline by Don McGregor (featuring artists Billy Graham, Rich Buckler and Gil Kane), which ran for over two years in 13 issues of Jungle Action #6-18 and 209 pages, including the Epilogue. Many consider it the first graphic novel. Of course, this wasn't the first appearance of the Black Panther (who debuted in 1966), but it was the first issue where he was the starring character. 

And it was this series that provided the intriguing exposition on T’Challa, Wakanda and its citizens, visitors & enemies. It’s a travesty that McGregor, who created the characters of Killmonger & W’Kabi (Daniel Kaluuya) and conceived this exposition, wasn’t acknowledged in this movie; shameful.

THE FILM RUNS 2 hours, 14 minutes and was shot in Georgia (Atlanta, Fayetteville), South Korea (Busan) and Iguazú Waterfalls, Argentina. Ironically, nothing was shot in Africa. WRITERS: Coogler and Joe Robert Cole (and, uncredited, Don McGregor).

GRADE: B-",2018-06-12T21:24:08.105Z,en,284054,Black Panther,movie,2021-06-23T15:58:09.493Z,https://www.themoviedb.org/review/5b2039f8c3a36814900052f3
5b804c62c3a3687e19012e25,trinistud1,"{'name': '', 'username': 'trinistud1', 'avatar_path': None, 'rating': 10.0}",Awesome movie,2018-08-24T18:20:18.509Z,en,284054,Black Panther,movie,2021-06-23T15:58:11.649Z,https://www.themoviedb.org/review/5b804c62c3a3687e19012e25
5bf85f999251415cc80f0b3e,moovies,"{'name': '', 'username': 'moovies', 'avatar_path': '/1aF4vxy9sdOP1Mdl6gWGlIOdy6V.jpg', 'rating': 8.0}","""Black Panther is Marvelous (pun intended)""

T’Challa (Chadwick Boseman) returns home to his native Wakanda to be crowned king. Not long after he’s challenged for the throne and war looms over his homeland.

Black Panther isn’t your typical hero because let’s face it… He’s black. And apart from Bilbo Baggins (Martin Freeman) and Smeagol (Andy Serkis), everybody’s black. And that’s the way it should be.
The entire cast delivers. Boseman is excellent as king T’Challa who struggles with his new role. It doesn’t get any easierr when Killmonger (Michael B. Jordan) shows up. Killmonger is a mean SOB yet you care for him (some good writing right there). He’s a worthy adversary and one of the better Marvel villains. Jordan portrays him perfectly. Director Ryan Coogler and Michael B. Jordan are a match made in heaven. This is their third collaboration after ‘Fruitvale Station’ and ‘Creed’ and again they’re successful. The movie itself gets better as Jordan’s role gets bigger.

The female characters and actors are equally impressive. Especially Nakia (Lupita Nyong’o) and Okoye (Danai Gurira) steal the show.

There’s less humour in ‘Black Panther’ than we’re used to seeing in Marvel films but that’s not a bad thing. The movie doesn’t need it.

Though it’s set in (fictional) Africa there wasn’t any filming done in Africa. Nonetheless the movie looks right. The makers did a great job of creating Wakanda. Huge props to costume designer Ruth E. Carter and composer Ludwig Göransson who help bring Wakanda to life.
On the downside there’s a lot of CGI. Sometimes it’s too obvious (rhinos say hi). Despite that the battle scenes are beautifully choreographed. Especially Okoye wielding her spear is a thing to behold.

All in all ‘Black Panther’ is another wonderful addition to the MCU and we can’t wait to see what role T’Challa and his sidekicks are going to play in ‘Avengers: Infinity War’.",2018-11-23T20:14:17.664Z,en,284054,Black Panther,movie,2021-06-23T15:58:14.562Z,https://www.themoviedb.org/review/5bf85f999251415cc80f0b3e
5c8425630e0a26430363757a,tmdb44006625,"{'name': '', 'username': 'tmdb44006625', 'avatar_path': None, 'rating': 7.0}","Black Panther will probably be remembered as a culturally significant film more so than a great one, but that shouldn't take away from the movie's deeper theme of inclusivity. This is a really good movie with heart and intelligence.

The fact that I have issues with the pacing, the generic action, or that I don't find Killmonger as complex a villain as the movie thinks is my problem. But I don't understand how people can hate on Black Panther because it integrates social and political themes into its narrative. Isn't contemporary relevance key in determining the greatness of a film?",2019-03-09T20:43:15.661Z,en,284054,Black Panther,movie,2021-06-23T15:58:19.161Z,https://www.themoviedb.org/review/5c8425630e0a26430363757a
5ca545850e0a261b89b4d296,Nelson,"{'name': 'Nelson', 'username': 'TWDs', 'avatar_path': None, 'rating': 10.0}","I really enjoyed this film, it was new uncharted never done before, and they delivered a marvel masterpiece. I look forward to seeing the next one...",2019-04-03T23:45:09.068Z,en,284054,Black Panther,movie,2021-06-23T15:58:20.002Z,https://www.themoviedb.org/review/5ca545850e0a261b89b4d296
5f4d29e5202e1100361ce3b7,quasar1967,"{'name': '', 'username': 'quasar1967', 'avatar_path': '/4PHEqLJ6EKUspkT8qku1OtzyENS.jpg', 'rating': None}","overhyped before release and overrated after release, Black Panther is nothing more than another paint by numbers MCU movie, with boring characters and a lead that lacks charisma",2020-08-31T16:48:37.675Z,en,284054,Black Panther,movie,2021-06-23T15:58:43.727Z,https://www.themoviedb.org/review/5f4d29e5202e1100361ce3b7
5f5b56cfe93e950038823008,Adam Rife,"{'name': 'Adam Rife', 'username': 'AdamRife', 'avatar_path': '/9vaYFFgdkzacJ9hJpEnZWLp88if.jpg', 'rating': None}","Overall Black Panther was an enjoyable movie, directed by Ryan Coogler. It is one of the biggest movies of 2018, with an outstanding cast who includes Chadwick Boseman and Michael b. jordan, amazing special effects, and a plot that leaves you on the downright edge of your seat for 2 hours and 15 minutes. After the tragic death of chadwick, had a thought about watch his movies and this one comes in my mind. This review is my tribute chadwick. This movie is pg-13, but it seems more 10 and up.  The awesome sci-fi action story about a prince of an utopian country facing the incredible truth about his family, <a href=""https://paperhelp.nyc/"">paperhelp</a> and the mantle of the black panther, protector of the country Wakanda, was amazing, and fits in with the mcu series perfectly. I reccomend that you watch Captain america:civil war first, as it would make some elements more understandable If you like superhero action movies, fantasy, or science fiction, come see this awesome movie.",2020-09-11T10:51:59.010Z,en,284054,Black Panther,movie,2021-06-23T15:58:44.234Z,https://www.themoviedb.org/review/5f5b56cfe93e950038823008
600b51f7cc277c003f1425ea,r96sk,"{'name': '', 'username': 'r96sk', 'avatar_path': '/mwR7rFHoDcobAx1i61I3skzMW3U.jpg', 'rating': 8.0}","Enjoyed that!

<em>'Black Panther'</em>, the 18th MCU film, is very good. I really like the world building of Wakanda, as well as the cinematography and costume design. The cast are, as expected, excellent as well.

Chadwick Boseman is terrific as T'Challa, as I knew he would be based on the glimpse we see of him in 2016's <em>'Captain America: Civil War'</em>. He is the best actor here, but Danai Gurira runs him close. I'm a huge fan of Gurira's due to her performances in <em>'The Walking Dead'</em> so knew I'd rate her here too, she's fun to watch - it's cool to see her weapon-wielding once again.

Elsewhere, Lupita Nyong'o is good and so is Letitia Wright; she's great in 2015's <em>'Urban Hymn'</em>, which I had seen her in previously. It's a fairly stacked cast, with the likes of Forest Whitaker, Andy Serkis, Daniel Kaluuya and Michael B. Jordan also appearing; Jordan's character isn't the best, but he himself is more than solid.",2021-01-22T22:30:15.886Z,en,284054,Black Panther,movie,2021-06-23T15:58:50.513Z,https://www.themoviedb.org/review/600b51f7cc277c003f1425ea
636dec40f14dad008399e519,CinemaSerf,"{'name': 'CinemaSerf', 'username': 'Geronimo1967', 'avatar_path': '/yz2HPme8NPLne0mM8tBnZ5ZWJzf.jpg', 'rating': 7.0}","This is quite a tough film to review objectively; at times it is as good as any from the comic-book universe; the cinematography and effects are top drawer and the pace of the action is usually well judged and enjoyable. The writing and the acting, on the other hand, are a different matter. Chadwick Boseman as ""T'Challa"" is about as wooden as they come as he returns to rule his outwardly agrarian African nation (""Wakanda"") that secretly has some state-of-the art kit based around a rare, but enormously powerful mineral from outer space. In this particular outing he isn't much helped by Martin Freeman (""Agent Ross"") or Forest Whitaker as the sagely ""Zuri"". Letitia Wright injects some charm as his tech-savvy little sister ""Shuri"" and for a bit at the beginning, Andy Serkis hams up nicely as South African arch villain ""Ulysses Klaue"" (pronounced claw) but once it settles down, it becomes a beautifully shot but rather bland, simplistic right vs wrong, do the right thing type of story. I do like Michael B. Jordan (""Erik"") - here he has a screen presence that is charming, cheeky and he knows how to work an audience - and I have to say I was on his side pretty much from the outset, but sadly though, the ending is never in doubt and with neither suspense nor jeopardy to sustain it's initial promise, ""Black Panther"" just ends up being a great looking, but pretty shallow festival of colour and CGI.",2022-11-11T06:31:28.093Z,en,284054,Black Panther,movie,2022-11-11T06:31:28.212Z,https://www.themoviedb.org/review/636dec40f14dad008399e519
6378f021fab3fa007fbeee6c,mochijohn,"{'name': '', 'username': 'mochijohn', 'avatar_path': None, 'rating': 8.0}","I was hoping to see black revolution all over the world with cool weapons from Wakanda. Sadly that didn't happen, all weapons were destroyed before they were able to leave Wakanda",2022-11-19T15:02:57.369Z,en,284054,Black Panther,movie,2022-11-25T15:31:42.491Z,https://www.themoviedb.org/review/6378f021fab3fa007fbeee6c
63c025d905a5330085a4746a,Antonio Alaminos-Fernández,"{'name': 'Antonio Alaminos-Fernández', 'username': 'ALAMLEDP', 'avatar_path': '/oy8xcWyUEwI1zgIt9yMCCcFwlYo.png', 'rating': 8.0}","Black Panther is a groundbreaking film that stands out among its comic book movie counterparts. With a nearly all-black cast and a unique visual experience, the film takes audiences to the technologically advanced African nation of Wakanda. The story follows T'Challa, who becomes the new Black Panther and king of Wakanda after his father's assassination, as he fights to secure the safety of his nation against the threat of Ulysses Klaue and Killmonger, an evil and ruthless enemy. The film is well-acted, visually stunning, and carries a unique and powerful message about heritage and tradition. The cast, led by Chadwick Boseman as T'Challa, delivers strong performances, and the women of Wakanda, played by Lupita Nyong'o, Danai Gurira, and Angela Bassett, are particularly fierce and impressive. Despite some inconsistencies in the CGI, the film's contained narrative and emphasis on character development make it an important, entertaining, and enjoyable movie.
__________________________
Black Panther es una película innovadora que se destaca entre sus contrapartes de películas de cómics. Con un elenco casi completamente negro y una experiencia visual única, la película lleva al público a la nación africana tecnológicamente avanzada de Wakanda. La historia sigue a T'Challa, quien se convierte en el nuevo Pantera Negra y rey de Wakanda después del asesinato de su padre, mientras lucha para garantizar la seguridad de su nación contra la amenaza de Ulysses Klaue y Killmonger, un enemigo malvado y despiadado. La película está bien actuada, visualmente impresionante y transmite un mensaje único y poderoso sobre el patrimonio y la tradición. El elenco, encabezado por Chadwick Boseman como T'Challa, ofrece actuaciones sólidas, y las mujeres de Wakanda, interpretadas por Lupita Nyong'o, Danai Gurira y Angela Bassett, son particularmente feroces e impresionantes. A pesar de algunas inconsistencias en el CGI, la narración contenida de la película y el énfasis en el desarrollo del personaje la convierten en una película importante, entretenida y agradable.",2023-01-12T15:23:05.346Z,en,284054,Black Panther,movie,2023-01-17T15:12:51.605Z,https://www.themoviedb.org/review/63c025d905a5330085a4746a
63c2107f8efe7300c83fe486,GenerationofSwine,"{'name': '', 'username': 'GenerationofSwine', 'avatar_path': '/xYhvrFNntgAowjRsf6mRg9JgITr.jpg', 'rating': 1.0}","I could go on and on, or I can simplify it into two points.

1: I liked it better when they called it Skyfall

... and... 

2: I liked it better when they called it ""The Phantom Menace.""

Merging the two didn't work, no one in their right mind would actually rip that much of a film with The Phantom Menace's reaction from fans. 

But despite that, and a lot of other points people have covered to death, you have to like it... because they say you do.",2023-01-14T02:16:31.969Z,en,284054,Black Panther,movie,2023-01-14T02:16:32.061Z,https://www.themoviedb.org/review/63c2107f8efe7300c83fe486
5d72222477c01f621d5b89e0,John Chard,"{'name': '', 'username': 'John Chard', 'avatar_path': '/utEXl2EDiXBK6f41wCLsvprvMg4.jpg', 'rating': 8.0}","It is the quality of one's convictions that determines success, not the number of followers. 

So here it is, the 8th and final instalment of a film franchise that has lasted 10 years and runs at just under 20 hours in total. Following straight on from the frustratingly incomplete scene setter that was Deathly Hallows Part 1, we continue to track Harry, Hermione and Ron as they search for the remaining Horcruxes that will render the evil Lord Voldermort as a mere mortal. This narrative thread is run concurrently with the Voldermort movements, where he now has in his possession The Elder Wand (the wand to rule them all) and has gathered a vast army to descend upon Hogwarts and achieve his ultimate goal of killing Harry. Meanwhile vital character story arcs are filled in and secrets will out...

David Yates directs and Steve Kloves adapts to the screen, both of whom were perfect choices given their considerable input to the series. Smartly the pic has been kept to a 2 hour and 10 minute run time, and thankfully it flows nicely and the pace never stalls. Being one of those who has never read the books I can't say what has been left out or if anything has been tampered with for dramatic licence? What I know for sure is that the emotional investment garnered from being with this story for so long, to be part of these characters lives, watching them grow, ensures that this closure piece pounds the senses. Sitting down to watch it you realise that we are going to lose people we care for, and Hogwarts, the wonderful place we fist glimpsed across the night time water, is going to be attacked and reduced to a battle scarred place of war.

As the effects work dazzles and the one time child actors come shining through as mature actors who have casted off previous wooden traits, the story filling strands show just what wonderful work Rowling achieved on the page. Some of the characters never stood a chance in life, some carried deep emotional scars, and others  held secrets so crucial to the whole Potter universe. For a series of such fantastical genre sparkle, the Harry Potter world eventually reveals itself to be a deep and fortified humanist drama, and engaging it most certainly is. That this is achieved as battlefield carnage is raised, with wand wars booming up on the screen, it means credit is due to all involved the making of such a cherished and intensely followed Octalogy.

Is it the earth shattering finale one hoped for? Well not quite. Story wise for sure that is the case, but with the whole story driving towards the final battle between Harry and Voldermort, it's disappointing to find it's rather brief and in truth anti climatic. Harry the boy now burgeoning into a man versus the snake faced despot surely should have been a crowning glory, but sadly not so. To compound this irritating disappointment, we then get the epilogue that is bogged down by aging make-up design that is almost laughable. But these are just annoyances, not film killers, for this has been a magical ride for 10 years. Fans will feel a gap in the heart now it's over, maybe even shed a Snape like tear as well? Yet ultimately it has been a triumph and the rewatchable factor for the whole series will always remain high. 8/10",2019-09-06T09:08:52.317Z,en,12445,Harry Potter and the Deathly Hallows: Part 2,movie,2024-05-16T15:22:24.754Z,https://www.themoviedb.org/review/5d72222477c01f621d5b89e0
5d74d60fc6006d0012485dbb,John Chard,"{'name': '', 'username': 'John Chard', 'avatar_path': '/utEXl2EDiXBK6f41wCLsvprvMg4.jpg', 'rating': 8.0}","It is the quality of one's convictions that determines success, not the number of followers. 

So here it is, the 8th and final instalment of a film franchise that has lasted 10 years and runs at just under 20 hours in total. Following straight on from the frustratingly incomplete scene setter that was Deathly Hallows Part 1, we continue to track Harry, Hermione and Ron as they search for the remaining Horcruxes that will render the evil Lord Voldermort as a mere mortal. This narrative thread is run concurrently with the Voldermort movements, where he now has in his possession The Elder Wand (the wand to rule them all) and has gathered a vast army to descend upon Hogwarts and achieve his ultimate goal of killing Harry. Meanwhile vital character story arcs are filled in and secrets will out...

David Yates directs and Steve Kloves adapts to the screen, both of whom were perfect choices given their considerable input to the series. Smartly the pic has been kept to a 2 hour and 10 minute run time, and thankfully it flows nicely and the pace never stalls. Being one of those who has never read the books I can't say what has been left out or if anything has been tampered with for dramatic licence? What I know for sure is that the emotional investment garnered from being with this story for so long, to be part of these characters lives, watching them grow, ensures that this closure piece pounds the senses. Sitting down to watch it you realise that we are going to lose people we care for, and Hogwarts, the wonderful place we fist glimpsed across the night time water, is going to be attacked and reduced to a battle scarred place of war.

As the effects work dazzles and the one time child actors come shining through as mature actors who have casted off previous wooden traits, the story filling strands show just what wonderful work Rowling achieved on the page. Some of the characters never stood a chance in life, some carried deep emotional scars, and others held secrets so crucial to the whole Potter universe. For a series of such fantastical genre sparkle, the Harry Potter world eventually reveals itself to be a deep and fortified humanist drama, and engaging it most certainly is. That this is achieved as battlefield carnage is raised, with wand wars booming up on the screen, it means credit is due to all involved in the making of such a cherished and intensely followed Octalogy.

Is it the earth shattering finale one hoped for? Well not quite. Story wise for sure that is the case, but with the whole story driving towards the final battle between Harry and Voldermort, it's disappointing to find it's rather brief and in truth anti climatic. Harry the boy now burgeoning into a man versus the snake faced despot surely should have been a crowning glory, but sadly not so. To compound this irritating disappointment, we then get the epilogue that is bogged down by aging make-up design that is almost laughable. But these are just annoyances, not film killers, for this has been a magical ride for 10 years. Fans will feel a gap in the heart now it's over, maybe even shed a Snape like tear as well? Yet ultimately it has been a triumph and the rewatchable factor for the whole series will always remain high. 8/10",2019-09-08T10:21:03.053Z,en,12445,Harry Potter and the Deathly Hallows: Part 2,movie,2024-05-16T15:22:24.649Z,https://www.themoviedb.org/review/5d74d60fc6006d0012485dbb
669b8f2f9e335c8207099b89,CinemaSerf,"{'name': 'CinemaSerf', 'username': 'Geronimo1967', 'avatar_path': '/yz2HPme8NPLne0mM8tBnZ5ZWJzf.jpg', 'rating': 8.0}","I can only marvel at the imagination of JK Rowling as this final instalment of our 10 year journey with Harry, Ron and Hermione reaches a fitting climax. Still continuing on their search for the remaining horcruxes, they must use all of their skills and intrepidity before ""Voldemort"" finally returns to wreak havoc on their (and our) world. Radcliffe, Grint and Watson are very much comfortable in the parts now and that shows - their confidence and assuredness adds bundles to the cracking script and well paced direction from David Yates. Not just the three stars, but others we have seen for many of the series come into their own - Dame Maggie Smith (""Prof. McGonagall"") gets some wand action, as does Julie Walters with a cracking duel with Helena Bonham-Carter's ""Bellatrix Lestrange""; the magical effects are superb and the multiple threads all tie together well. Did it need to be two films? I suspect that the audience probably benefited from this in two instalments, but a director's cut of the whole thing in one fell swoop could make for an epic piece of cinema. Great stories, characters and a vivid imagination - a most enjoyable ride!",2024-07-20T10:19:27.663Z,en,12445,Harry Potter and the Deathly Hallows: Part 2,movie,2024-07-20T10:19:27.772Z,https://www.themoviedb.org/review/669b8f2f9e335c8207099b89
5a3d22cd0e0a264cbe2375e7,Weedinator,"{'name': '', 'username': 'Weedinator', 'avatar_path': None, 'rating': None}","I got so high before going in to see ""The Last Jedi"" it's a wonder I figured out how to get into the theater. We started rocking the shatter bong hardcore, just pump it, pump it, till you can actually feel your brain melting, then hit that nail and do it again and again. At some point somebody asked the question ""where are we?"" and while I was reflecting philosophically on the matter, somebody else pointed out that we were parked in a lot by the cineplex and we slowly realized that we were here to see 'The Last Jedi'! I could barely function at all, so I went to my old go-to routine of donning dark glasses and a white cane to help disguise my complete stonification by pretending I was just some poor blind guy stumbling around and knocking things over. I usually do this to get past security at rock concerts and it never crossed my mind that a blind guy wouldn't be able to see a movie in the first place, but it worked anyway and soon enough we were in our seats. There were these fucking kids sitting right behind us and they kept kicking my seat like little retards, kicking, kicking, kicking.... so I took the lid off my extra-large Coke and just tossed it over my shoulder. Bingo! Direct hit! The little creeps shuffled off all pissed and whining, covered in sticky cola, us laughing at them, calling them losers, it was great! 

Then the movie started. The sound was awesome and everything but the screen was pretty freakin' dark I thought, could hardly make out anything. I started chanting ""Turn up the brightness! Turn up the brightness!"", expecting the rest of the audience to join in to my righteous chant of outrage, but then I realized I still had my Blind Guy Glasses on. Took 'em off and yup, cleared right up. There was some kind of big space battle going on so we took out our vape pens and started hoofing back lungfuls of sweet sweet shatter vapor. My girlfriend started texting me, bitching at me to pick her up some vag pads on the way home. WTF?? Get up off your fat ass and get 'em yourself I texted back. A barrage of bitchtexts followed, I was a jerk, I was an asshole and bla bla bla... I took a picture of my bare ass and sent it to her as a reply, fuckin bitch, anyway, apparently, this was considered 'indecent exposure' according to the usher-dork who wouldn't shut up about it so we had to leave the movie. We saw those stupid kids in the lobby as we were being escorted out, laughing at US, calling US 'losers'... I wanted to get back at them when they came out, even formed this elaborate plan where we would swoop down on them and soak them with freezing water this time, but we ended up just getting high again then went to Burger King.",2017-12-22T15:20:45.869Z,en,181808,Star Wars: The Last Jedi,movie,2021-06-23T15:58:03.543Z,https://www.themoviedb.org/review/5a3d22cd0e0a264cbe2375e7
5a43b0320e0a264f7704e83a,Per Gunnar Jonsson,"{'name': 'Per Gunnar Jonsson', 'username': 'Dark Jedi', 'avatar_path': None, 'rating': 10.0}","My oldest son, as well as myself of course, wanted to watch this movie already before Christmas when it went up Geneva but it was pretty much sold out (unless you wanted to sit at the very edge of the theatre). I manage to book tickets for yesterday though so…here’s my ramblings about the movie.

As usual with these kind of movies, where there is a large following of fans, there is also many dissenting voices. Some people apparently are going as far as to want this movie to be undone. Well, my take on that is that these people need to grow up or let go or both. Luke is no longer a young farm boy running around saving the universe. The Star Wars universe and its characters are evolving and that is the way it should be and the way it is. Time for the next generation to pick up the torch.
Both me and my son really liked this movie. After the abysmal episodes I to III (Jar Jar Binks still haunts me in my dreams) I have really enjoyed the Star Wars movies.

I quite liked The Force Awakens but it is true that it felt a bit like a rehash of A New Hope. Not only does this one not feel like it is reusing old material (too much) but it also feels like it is opening a new chapter in the Star Wars universe.
The FX is as good as you have the right to expect from a Star Wars movie. The story is fresh and well developed. It will not win any Oscars of course but I liked it. It makes things evolve while at the same time giving enough room for action and a wee bit of humor.

The characters are almost all good and well played. I am looking forward to seeing more of most of them, especially, Rey and Poe. I’m not 100% convinced about Finn and Rose but I can live with them.  Kylo Ren do not yet fill up the shoes of Darth Vader but he is showing promise. Contrary to Snoke I do feel he should put on a mask though.

The two characters I did not really like was General Hux and DJ. The first one was just incompetent. I’m not sure if he was supposed to be a bit of comical relief or not but, as far as I am concerned, we can do without him. DJ, well I guess he was supposed to not be liked so he did a good job of that but these kinds of assholes just frustrate me to no end. We never saw him actually meet his demise in this movie so if he is brought back I hope it will be for the sole purpose of rectifying that oversight…as violently and painfully as possible.

Of course, we saw a few new ships as well and as usual with the Empire bigger is better…or maybe not. Not sure what to say about these new designs. At least they did not look like a enlarged (except for the bridge) Star Destroyer like Darth Vader’s Super Star Destroyer.

One thing that really bugged me in the first battle though was the rebels’ so called “bombers”. What kind of bloody moron designed those? They were just so wrong in so many ways. The design itself was just silly looking. They were slower than a flee on a patch of tar. Seriously, a space bomber that crawls along? Actually, why make a “bomber” in space at all? That brings us to the biggest gripe of them all with this ludicrous design…dropping bombs vertically? In space? How the fuck do they fall?

Sure they looked somewhat cool when they dropped their bombs…if your knowledge of physics is on the level of your average politician (and obviously a few Hollywood employees as well).

Anyway, on the whole me and my son had two and a half hours of great fun watching The Last Jedi. I hope the next movie expands on the threads this one started. I have to say that I was a bit sorry about the feeble state of the resistance at the end, so I do hope the next writer will not let this drag on. One way to ruin Star Wars for me would be to turn Star Wars into some Battlestar Galactica variant with resistance survivors on constant run from the empire. Now it is time for the resistance to strike back, and for Rey to evolve her Jedi powers.",2017-12-27T14:37:38.066Z,en,181808,Star Wars: The Last Jedi,movie,2024-05-16T15:21:15.910Z,https://www.themoviedb.org/review/5a43b0320e0a264f7704e83a
5a45ab9b0e0a264f39076887,Gimly,"{'name': 'Gimly', 'username': 'Ruuz', 'avatar_path': '/xUObnJSvHrFPsIpoDmb1jiQZLq7.jpg', 'rating': 5.0}","There is so much to love about _The Last Jedi_. I was very entertained watching this 8th _Star Wars_ saga film, I'll see it again, there's some truly beautiful scenes, all that jazz. But I am not fully on board with _The Last Jedi_. The film is a fun watch, and if you were to take it as a whole, then place it in a bubble, it's a pretty good movie too, but a lot about it is... Pointless. I'm not saying the movie was pointless, it has a lot to offer, and deserves its place as Episode VIII, but there are moments started within _The Last Jedi_ that end up being pointless by the time the credits roll, and more than that, it goes back to ideas from the _Star Wars_ saga as a whole, and makes them pointless too.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._",2017-12-29T02:42:35.660Z,en,181808,Star Wars: The Last Jedi,movie,2021-06-23T15:58:03.631Z,https://www.themoviedb.org/review/5a45ab9b0e0a264f39076887
5a4934a89251415c8f0013cb,Paul Songer,"{'name': 'Paul Songer', 'username': 'crowlord', 'avatar_path': None, 'rating': 2.0}","Really disappointing. Our heroes of Star Wars have essentially wasted their lives and achieved nothing. 

We were promised sequels and got a retread. I for one would have loved to see the building of the Galactic Republic against terrorists of the Imperial Remnant. Instead, we got Failure Luke, Failure Leah, gone nowhere Chewie and a rebel alliance that appeared to entirely fail to do anything meaningful after episode 6. 

I actually have less difficulty accepting 1,2 and 3 into canon then I do this pap. My headcanon has already decided, these movies do not count.",2017-12-31T19:04:08.047Z,en,181808,Star Wars: The Last Jedi,movie,2021-06-23T15:58:03.729Z,https://www.themoviedb.org/review/5a4934a89251415c8f0013cb
5a58d3870e0a2634ef00be10,izgzhen,"{'name': '', 'username': 'izgzhen', 'avatar_path': None, 'rating': 8.0}","The Last Jedi started with a very tense emotion, capturing all viewers' attention tightly including mine (I've seen all movie episodes of Star Wars series so this type of scenario should look familiar to me).

This tense and epic feeling filled the entire film, so even it is a bit lengthy, people won't sleep over :) however, the scenes involving Rey and Luke on the isolated island planet look super quiet and mindful. It was similar to the scene in previous episode when Luke was seeking help from the Yoda Master. However, it felt more complex, because never had Yoda been described being evil, not a bit.

One tiny detail that I felt redundant and unconvincing was the reincarnation of Leia Princess. How did she fly back to the ship? As far as I can tell, no reason is given in the film. This lets you suspect whether she was going to be who can command the Force like a Jedi, but well all you can do is just suspecting.

Another critical option that I had to express was about the role of Kylo Ren. He is a complex character, and I am not sure that he believed in until the very end of the story. The climax of this complexity arrived at the scene when he killed Snoke and fought along with Rey, trying to persuading her to come for *a new world*. But this complexity simply came and disappeared. The story continued in the old way and our powerless always furious Ben Solo kept playing a simpleton role of any typical bad guy. The role is depicted as, adequately complex, but not consistent and lively enough (compared to the former Lord Darth Vader).",2018-01-12T15:26:00.004Z,en,181808,Star Wars: The Last Jedi,movie,2021-06-23T15:58:04.073Z,https://www.themoviedb.org/review/5a58d3870e0a2634ef00be10
