event_id,timestamp,user_id,event_type,product_id,product_name,category,price,quantity
85a01a75-3113-435b-a75b-4acc51edfb96,2025-04-24 20:13:43,f34212f1-fd53-48e4-91e9-d39b3764994f,view,bf5046c1-7769-4780-a4ec-b0747ac0e03c,Show Their,Clothing,134.09,
88bb054c-fc66-4500-b102-bdf107ed0cea,2025-04-24 20:56:12,ebf35e7b-f360-468a-ad38-b07aae8342d5,view,a9c6bb5b-dcba-457b-826c-085bd590fc33,Make Cost,Home & Kitchen,8.19,
d2ef25e9-73b9-4b2f-b89d-1671f36a997b,2025-04-25 01:20:01,e89f5da5-ba2b-478f-86f1-ea02d3be1578,view,d3e8644c-4a2e-4ecf-9522-c80a68d11297,Thank General,Beauty,757.47,
5df15089-7c51-4f91-8c2e-6c191d85c553,2025-04-25 03:01:57,602ec600-c331-4a6d-bbe1-b160a8b82061,view,f6d8eb4c-cb71-4b46-ad9f-eb2a8677afc9,Save Have,Clothing,995.6,
0e86539b-3a37-4389-8e60-2082531e9db6,2025-04-25 04:06:57,c99c30ae-70c8-4dd2-9438-fafea08a1863,view,7ecf2fce-7812-48f5-ba31-a2bee6495265,Hand Computer,Home & Kitchen,640.85,
1cb0eebf-236d-449f-8316-b7e50cba27b9,2025-04-25 05:13:18,cd51e5dc-33d9-4319-8359-eb4f89461cf2,add_to_cart,3afd68c9-dc41-4e69-a5a9-1fec26ea4220,Own Republican,Clothing,723.98,4
e40be653-c5e3-487f-9ab5-798c63232472,2025-04-25 07:13:40,7c54e3a3-863f-4aca-ab8e-2e073cf3d9f1,view,431b27ca-f3c0-48f6-a8e6-7060a51fbaa3,Number Realize,Beauty,596.96,
2ae50c4a-76fa-4020-9d21-0158ac8679ca,2025-04-25 12:05:40,4192570a-c703-41c8-ab7f-eef15b46a6a3,view,0d92c994-9bc9-4a05-8a4d-8d971afd0afb,Throughout Body,Home & Kitchen,632.6,
4c8a4c56-1113-4255-92c9-56aa9d13c67e,2025-04-25 13:10:56,5ac154f6-40eb-4701-9f49-023fdebd9836,view,a9c6bb5b-dcba-457b-826c-085bd590fc33,Make Cost,Home & Kitchen,8.19,
7d498b21-3b54-49c5-aff2-576ed3915a6c,2025-04-25 23:13:45,71191409-3014-4f3b-a4fc-adbc9880c98f,view,20f72e7e-3792-41c8-a779-46bf174a324e,High Nearly,Sports,507.01,
5869b601-255e-4ebd-98df-9109483dc878,2025-04-25 23:19:59,d360caa6-7610-45c0-bde4-d257a47881a1,add_to_cart,3aa7f07a-2f6e-4be6-a725-a0426e1993ae,Positive Animal,Clothing,420.86,1
e11c7847-a799-40d7-871b-cf6ed0b5502b,2025-04-26 01:18:19,5ac154f6-40eb-4701-9f49-023fdebd9836,view,9c42b6d0-4ea8-4668-8f4b-d8c2ce3e1377,Fight Wear,Beauty,965.65,
95c2eff4-5c34-48e8-aa3c-f401f354daf9,2025-04-26 09:26:08,2b2ea4a9-1f90-4e09-ae30-828c7353a689,view,f4dc79a7-b467-4936-bb6c-69ad15038e40,Heart Quickly,Electronics,125.75,
744b63be-a323-4f04-9430-2da2b4325e22,2025-04-26 14:30:29,2b2ea4a9-1f90-4e09-ae30-828c7353a689,add_to_cart,9c42b6d0-4ea8-4668-8f4b-d8c2ce3e1377,Fight Wear,Beauty,965.65,2
00aeb845-df96-41fe-8518-5590b6f69dbf,2025-04-26 23:48:31,2838b094-a015-4619-b6da-1ca16ea8223b,view,d0ba5428-a58c-4556-a94f-0995d07a9c53,Picture Per,Home & Kitchen,266.88,
91eff9cf-6b85-4134-a252-c9629b86354e,2025-04-27 02:18:41,8b9c96c5-cc5a-44eb-ad68-ffcae88d2c95,view,f6d8eb4c-cb71-4b46-ad9f-eb2a8677afc9,Save Have,Clothing,995.6,
a62ef415-bef4-49b8-a74c-e1bd567fdf20,2025-04-27 05:55:20,5eaa1932-48db-40bf-9e7a-d9c852e48f8d,view,7ecf2fce-7812-48f5-ba31-a2bee6495265,Hand Computer,Home & Kitchen,640.85,
a189c15c-a2c8-4767-bd13-f4afabf73bc0,2025-04-27 12:01:14,9d5a2f71-3480-4023-a75f-1e8a85f21947,view,77bb3f52-e3f8-460b-b47a-16b42a499371,Mention Difficult,Books,41.19,
bffc5e4b-8bba-4c92-8ae1-f89547b88631,2025-04-27 12:34:12,602ec600-c331-4a6d-bbe1-b160a8b82061,view,0d92c994-9bc9-4a05-8a4d-8d971afd0afb,Throughout Body,Home & Kitchen,632.6,
e3c9166a-59a8-4fa8-bbc6-1ca46e797138,2025-04-27 15:37:18,8b9c96c5-cc5a-44eb-ad68-ffcae88d2c95,view,592eac24-55a0-42bf-9868-8fd98ca3e325,Begin Not,Home & Kitchen,365.96,
cb38ccba-3f16-406f-a92d-b5f2368b31c7,2025-04-27 15:58:39,6c8423e2-d63b-4b3e-8bf5-22eb58b82106,view,20f72e7e-3792-41c8-a779-46bf174a324e,High Nearly,Sports,507.01,
8cb82774-52f2-4780-a7be-9a3e131576f8,2025-04-27 17:34:51,fb21abc3-f3b4-4448-b9c2-3a4bc6e0c9f4,view,d0ba5428-a58c-4556-a94f-0995d07a9c53,Picture Per,Home & Kitchen,266.88,
f871631f-3274-46af-b8cf-6ab568cc5928,2025-04-28 02:59:48,321207c5-c16f-4f84-b572-b793b2d0dcb1,view,9c42b6d0-4ea8-4668-8f4b-d8c2ce3e1377,Fight Wear,Beauty,965.65,
c5c6e81c-903e-48a9-9bb2-e38e362f2106,2025-04-28 08:01:03,fb21abc3-f3b4-4448-b9c2-3a4bc6e0c9f4,view,9a3c1741-457c-4bd4-b275-f1b3d5d187d9,Deep Spring,Clothing,304.1,
72ef4711-762d-42e1-ad4e-8186f6e16900,2025-04-28 08:28:14,9d5a2f71-3480-4023-a75f-1e8a85f21947,add_to_cart,77bb3f52-e3f8-460b-b47a-16b42a499371,Mention Difficult,Books,41.19,1
0194414d-574b-41c0-a5d8-354f05c6d003,2025-04-28 10:46:46,fb21abc3-f3b4-4448-b9c2-3a4bc6e0c9f4,view,765639b2-6f2d-425d-b6f1-00d2e17b5707,Baby Vote,Books,481.54,
c322fff5-2d1a-4630-ad85-e4eb89f74f96,2025-04-28 11:05:10,d0f21108-125f-44c2-8a56-dcd16c118e32,view,77bb3f52-e3f8-460b-b47a-16b42a499371,Mention Difficult,Books,41.19,
6650f80f-abdb-4f79-813f-f31c74b055ca,2025-04-28 12:55:33,ee353811-c0e3-4bec-8100-a8c1e6cffe58,view,9a3c1741-457c-4bd4-b275-f1b3d5d187d9,Deep Spring,Clothing,304.1,
4be8ed9b-6d8d-42a5-b55e-5f26836c5620,2025-04-28 14:48:15,ac1d50c4-2ba0-4f83-b9cc-3f7fdda50185,view,765639b2-6f2d-425d-b6f1-00d2e17b5707,Baby Vote,Books,481.54,
1f48d953-5539-4d9f-ab69-7ad0ce6434d8,2025-04-28 18:27:49,a9f7536a-d91e-4d34-b7b1-9a2ab99e76a2,view,431b27ca-f3c0-48f6-a8e6-7060a51fbaa3,Number Realize,Beauty,596.96,
131ab89e-6c43-4bcb-b960-656d135b13e2,2025-04-28 21:40:18,4192570a-c703-41c8-ab7f-eef15b46a6a3,purchase,765639b2-6f2d-425d-b6f1-00d2e17b5707,Baby Vote,Books,481.54,1
d912354c-f774-437a-883e-bfd94995842d,2025-04-29 02:02:12,d0f21108-125f-44c2-8a56-dcd16c118e32,add_to_cart,702acfd5-2035-4ff7-8dcb-b55c9e3578a9,Piece Enjoy,Clothing,440.77,4
05016878-3cfa-46ea-bf2f-be506783cabc,2025-04-29 06:12:03,98ecddd5-9dd9-4c02-b59c-b5f8770426ca,add_to_cart,3aa7f07a-2f6e-4be6-a725-a0426e1993ae,Positive Animal,Clothing,420.86,2
